Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","87.7155","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","8.0088","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","2456.034","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","2122.332","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","4578.366","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kt","21.4143","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kt","0.6298","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kt","599.6004","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kt","166.897","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kt","766.4974","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kt","7.7332","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kt","0.7061","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kt","216.5296","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kt","187.1165","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kt","403.6461","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kt","2.431","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kt","0.222","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kt","68.068","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kt","58.83","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kt","126.898","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kt","19.2047","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kt","1.7535","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kt","537.7316","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kt","464.6775","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kt","1002.4091","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kt","28.9665","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kt","2.6448","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kt","811.062","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kt","700.872","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kt","1511.934","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kt","17.7977","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kt","1.625","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kt","498.3356","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kt","430.625","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kt","928.9606","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kt","32.7625","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kt","2.9914","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kt","917.35","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kt","792.721","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kt","1710.071","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kt","26.1364","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kt","2.3864","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kt","731.8192","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kt","632.396","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kt","1364.2152","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kt","23.1109","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kt","2.1101","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kt","647.1052","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kt","559.1765","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kt","1206.2817","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kt","55.0594","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kt","5.0272","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kt","1541.6632","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kt","1332.208","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kt","2873.8712","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","64.891","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","5.9248","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","1816.948","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","1570.072","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","3387.02","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","19.0588","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","1.7402","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","533.6464","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","461.153","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","994.7994","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","45.2394","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","4.1306","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","1266.7032","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","1094.609","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","2361.3122","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","34.2224","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","3.1246","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","958.2272","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","828.019","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","1786.2462","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","34.9135","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","3.1878","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","977.578","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","844.767","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","1822.345","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","18.2766","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","1.6687","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","511.7448","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","442.2055","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","953.9503","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","26.676","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","2.4356","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","746.928","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","645.434","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","1392.362","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","24.9384","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","2.277","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","698.2752","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","603.405","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","1301.6802","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","12.2473","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","1.1182","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","342.9244","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","296.323","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","639.2474","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","10.3414","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","0.9442","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","289.5592","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","250.213","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","539.7722","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","10.3001","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","0.9404","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","288.4028","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","249.206","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","537.6088","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","49.0643","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","4.4798","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","1373.8004","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","1187.147","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","2560.9474","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","10.9943","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","1.0038","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","307.8404","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","266.007","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","573.8474","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2000","2000","3050","FAO TIER 1","kt","4572.0847","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2000","2000","3050","FAO TIER 1","kt","18.5414","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2000","2000","3050","FAO TIER 1","kt","765.2314","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2000","2000","3050","FAO TIER 1","kt","128018.3707","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2000","2000","3050","FAO TIER 1","kt","4913.471","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2000","2000","3050","FAO TIER 1","kt","133697.0731","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2001","2001","3050","FAO TIER 1","kt","4612.5367","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2001","2001","3050","FAO TIER 1","kt","18.7217","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2001","2001","3050","FAO TIER 1","kt","766.2493","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2001","2001","3050","FAO TIER 1","kt","129151.0266","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2001","2001","3050","FAO TIER 1","kt","4961.2436","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2001","2001","3050","FAO TIER 1","kt","134878.5195","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2002","2002","3050","FAO TIER 1","kt","4653.378","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2002","2002","3050","FAO TIER 1","kt","18.4688","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2002","2002","3050","FAO TIER 1","kt","767.9291","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2002","2002","3050","FAO TIER 1","kt","130294.5833","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2002","2002","3050","FAO TIER 1","kt","4894.2378","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2002","2002","3050","FAO TIER 1","kt","135956.7502","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2003","2003","3050","FAO TIER 1","kt","4702.4084","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2003","2003","3050","FAO TIER 1","kt","18.8232","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2003","2003","3050","FAO TIER 1","kt","772.6457","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2003","2003","3050","FAO TIER 1","kt","131667.4338","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2003","2003","3050","FAO TIER 1","kt","4988.1594","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2003","2003","3050","FAO TIER 1","kt","137428.2389","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2004","2004","3050","FAO TIER 1","kt","4719.3894","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2004","2004","3050","FAO TIER 1","kt","19.1115","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2004","2004","3050","FAO TIER 1","kt","777.042","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2004","2004","3050","FAO TIER 1","kt","132142.9024","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2004","2004","3050","FAO TIER 1","kt","5064.5425","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2004","2004","3050","FAO TIER 1","kt","137984.4869","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2005","2005","3050","FAO TIER 1","kt","4765.1073","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2005","2005","3050","FAO TIER 1","kt","19.1863","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2005","2005","3050","FAO TIER 1","kt","781.1912","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2005","2005","3050","FAO TIER 1","kt","133423.0046","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2005","2005","3050","FAO TIER 1","kt","5084.3706","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2005","2005","3050","FAO TIER 1","kt","139288.5663","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2006","2006","3050","FAO TIER 1","kt","4803.4308","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2006","2006","3050","FAO TIER 1","kt","20.224","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2006","2006","3050","FAO TIER 1","kt","785.0749","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2006","2006","3050","FAO TIER 1","kt","134496.0619","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2006","2006","3050","FAO TIER 1","kt","5359.3679","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2006","2006","3050","FAO TIER 1","kt","140640.5048","E","Estimated value",""
